-1.5855425287090992,-1.8895759149950004
-1.5133119696938817,-1.8665548940092078
-1.5148826755074225,-1.934300684521739
-1.4863696215042006,-1.965306328118498
-1.4442917059963178,-1.9781637737498194
-1.4167110918005155,-2.010752265785224
-1.4271370495472895,-2.099909670596842
-1.376715195884091,-2.1011028522822364
-1.34782174571679,-2.1347099717411626
-1.3080457026265542,-2.151262782295651
-1.2862309342858347,-2.19807445809201
-1.1972794172248755,-2.1276034884352217
-1.190662430380645,-2.2019473686044426
-1.1880300818281135,-2.288524969003974
-1.1508935135472471,-2.311526695262323
-1.1122220487916514,-2.3316271904166372
-1.0869889403703719,-2.3812886217422258
-1.0544901052959252,-2.4172224472266857
-1.0167017600107722,-2.442200936381869
-0.9785271581264042,-2.4669867573950444
-0.9315784686324171,-2.4693715877214983
-0.9061873422760557,-2.5305207252745197
-0.8783531958234799,-2.5896146806519353
-0.8142125874810693,-2.5406182506244432
-0.8148978403991268,-2.6985653463203607
-0.759282360007332,-2.67674915779966
-0.7155518400677982,-2.694940144112868
-0.681764017399347,-2.754190539114391
-0.6268542072896183,-2.728932678346535
-0.5999209848711119,-2.8296271707641067
-0.562278954210603,-2.8916722900171825
-0.5262978221456751,-2.973499828496342
-0.4742801491800385,-2.970779136817809
-0.4252562844124071,-2.986477736663242
-0.3784830842526455,-3.0224931754379
-0.3372048360817894,-3.1187217266531415
-0.28774255883962613,-3.159032299843037
-0.2367309495461663,-3.1947134019325674
-0.18644257959368488,-3.2618561667372767
-0.1324020586771955,-3.2896012751247143
-0.07760281461337801,-3.321775554919986
-0.022125080792241517,-3.409977184905775
0.03617844353035797,-3.484902229480528
0.09379419246925035,-3.4410785399025845
0.15788014081671428,-3.57611861684083
0.2230426438402325,-3.6525507467326195
0.28503186650967716,-3.6534946308648104
0.36027759686337507,-3.791907342708467
0.43485315314650946,-3.880440903678951
0.5089352940431443,-3.9397985577009718
0.5927646301052919,-4.049825588457399
0.6655954492431084,-4.067363079598688
0.7527624828056056,-4.158594279363217
0.8389274130711242,-4.226530331823416
0.9407810003615704,-4.353746833988778
1.0463228679776209,-4.475123954306715
1.1621329724168061,-4.617642008420925
1.272221504408034,-4.7173753168714265
1.3705852155405103,-4.761139596586683
1.4955536985815203,-4.8838020589857525
1.6165569462670006,-4.977448966711843
1.7611748619849463,-5.1267071357242555
1.9596177762200346,-5.40582219778819
2.10494114226169,-5.514551044209411
2.2778714130186017,-5.678196942458556
inf,-inf
inf,-inf
inf,-inf
4.334257857989247,-8.995913721732645
4.424727626272585,-8.800864089724934
4.586427107955194,-8.751441005028997
4.700984795880143,-8.613438678852104
4.816227516397658,-8.481169206788277
4.915778829218557,-8.32617828692926
5.021164455747259,-8.186045148049397
5.1985036912464775,-8.162938606919008
5.277496971635407,-7.986369696795464
5.4105777138759,-7.894915560071163
5.500438345767574,-7.742635127212542
5.602392691543969,-7.6108873493362745
5.741469559127015,-7.530369319326374
5.8866191691782745,-7.456438546033336
5.983741767247755,-7.322037802431835
6.099713818748972,-7.2121503269139176
6.182458767278536,-7.0647556165218255
6.3165019410997205,-6.976858559930842
6.451790265263623,-6.889066859445578
6.526317291636906,-6.737173696744444
6.6556503329123435,-6.642708527119786
6.738755566811888,-6.502473322770302
6.840735841713435,-6.381579791536952
6.977284002622153,-6.292218821261511
7.090022673877381,-6.180243616132129
7.206316122780991,-6.070759854026668
7.302353415208534,-5.943987418938851
7.40160261355034,-5.819978642611445
7.560538371542472,-5.741236046472093
7.616540272929896,-5.583729157035379
7.795469154305149,-5.515173220615585
7.91199327072226,-5.399679119194238
7.9667872842722005,-5.242307663033087
8.1597732294788,-5.174192244061065
8.225087638197085,-5.023106302497411
8.384340357526742,-4.928135510653733
8.475314677724656,-4.791111124320308
8.60261187254202,-4.673367447094371
8.745507492025984,-4.561642315391998
8.837089544465943,-4.421413410313464
8.945208923002653,-4.288395843669085
9.088954691137097,-4.170240115683622
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
inf,-inf
7.650269820018794,-1.773002385666397
7.610975355476229,-1.629121415362758
7.718102567774328,-1.5163642249882463
7.7933383580513516,-1.3950406230900256
7.897564267848791,-1.2766027585271953
7.975737123492827,-1.151540355070131
8.098054008525446,-1.0300695468158094
8.237866143290738,-0.9069266973261243
8.447437366912558,-0.7860226489944718
8.597356202146665,-0.6539002921154187
8.69907438305634,-0.5142152957184699
8.825814096568813,-0.3724357523948551
8.970009770636723,-0.22702634329913787
9.084230561577867,-0.0766248629509481
9.234677832047625,0.07789286045195905
9.406059810341972,0.23806151164358205
9.578654619027752,0.40420340762232704
9.685732606144553,0.5725370706293459
9.856121269313883,0.7496387330599479
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
inf,inf
9.293242389475335,3.5265835941969685
9.19417762883605,3.6675856846591914
9.107596068064895,3.8123585612678768
8.931934538433433,3.9171817205638684
8.790857294296913,4.033464392390894
8.683534412042368,4.162946075748673
8.55651333384139,4.281033050476687
8.474391203152699,4.420227320613983
8.34566254342749,4.533778579615514
8.199656947502183,4.6352801085087805
8.112843550451807,4.76855430847088
7.970547515669133,4.8676560457210245
7.874384510736734,4.993223244805148
7.75686533040017,5.104173536942565
7.702443121545667,5.256666689482646
7.492034091432939,5.30049639606627
7.437270230659193,5.452304008997231
7.289463653137028,5.5353891322403985
7.166122574024427,5.6348162790910195
7.073761700691241,5.757916485940929
7.00473270195837,5.900940212241204
6.881981172048995,5.99889629761612
6.761293541779177,6.097434053559425
6.619658122319395,6.17533963749802
6.57378635840547,6.343287065412283
6.374031976707801,6.361636375071505
6.315643716096138,6.519692111786406
4.086006107891029,4.362938333059554
3.977773797638833,4.393627881124953
3.9106657017900304,4.46875464835739
3.821398098054988,4.5183253212078265
3.7649420118270926,4.606990512623494
3.7159990636539106,4.70696533917897
3.619352113461715,4.747051537629484
3.5808679874895337,4.864631612361085
3.459667829838072,4.869964491709079
3.412973039619129,4.980083279704286
3.358407722285617,5.082234892521354
3.2740407976984343,5.141053874946622
3.183195564866255,5.189588274509868
3.132190955400489,5.305196731379382
3.0461717379727964,5.364175849825981
2.958568199271259,5.4208724785065545
2.8753247817047844,5.486455552274671
2.820603167648615,5.610229697411696
2.741229197657659,5.689521766159293
2.6503799626967037,5.746910735603124
2.5553854956416955,5.79607397350969
2.4931559882888665,5.923665267589082
2.4079241029874754,6.002385759258356
2.3234677733217075,6.08704782851906
2.2496072323464054,6.205788031374375
2.1345209727372123,6.213499990629287
2.0629324336631547,6.351856080962417
1.9590135268103863,6.397249760704275
1.8633548101483786,6.4729201811050325
1.7739768096219846,6.577872428100796
1.6715385806615402,6.641721186876148
1.5974266025536683,6.832191792202106
1.492774468190538,6.908258832382692
1.392976613670136,7.017835428195288
1.2718864468435769,7.026461209553244
1.187880989254756,7.258973829506739
1.067966721358139,7.296446884968506
0.9563180858358659,7.403097015642452
0.843544136966748,7.527414482608162
0.7194332956533556,7.571997915697493
0.6077211941178504,7.789665767330954
0.4847952599603197,7.9390024243198845
0.3556963821896845,8.056803567599587
0.22400302478264336,8.218087613862302
0.08667994719313711,8.349390238465586
-0.05439695963010117,8.383948287805515
-0.20190324566348528,8.642475481120108
-0.3498569714415482,8.692410815847932
-0.5088874638634342,8.903121366810234
-0.6673073682247304,9.005408779883616
-0.831348432691578,9.127116116550123
-1.0028533074718387,9.275144600778876
-1.1290829681407526,9.016647637980133
-1.2691005599888998,8.912610327860708
-1.3985959194127462,8.760481581203168
-1.5460894657818087,8.735167640376494
-1.659983481590971,8.536921069378822
-1.7940728721711916,8.462047874851688
-1.9051445695333487,8.293816697511767
-2.036494292808759,8.227034301847965
-2.157026625177191,8.123884104856229
-2.261557928884239,7.972825571012397
-2.3658965704628043,7.834760036015721
-2.483275585273393,7.748661413416948
-2.580356611929452,7.607568127997466
-2.698900819743696,7.536661025681569
-2.7930218725820066,7.403575096839416
-2.887400649886838,7.2794928495011595
-2.9963736646131696,7.197537295415613
-3.118118778803863,7.14770952090658
-3.205715024735947,7.0228266822341
-3.307014243225235,6.932722218199314
-3.3800555696700862,6.788717410273985
-3.493244202489412,6.7291046337566165
-3.5929371025920607,6.644587311039992
-3.686320024342099,6.550709255610475
-3.7595688763840664,6.424829463930968
-3.878234029601635,6.378295939951428
-3.9563590868974083,6.26617078813656
-4.072990454106657,6.216081537825369
-4.14040918762481,6.092258169156988
-4.224394007220027,5.995726195232905
-4.326160073030024,5.925295475388976
-4.415999727317981,5.838920592785036
-4.50366255243076,5.750570437596659
-4.578831906851021,5.647641197394983
-4.614825190142682,5.499735465609645
